id,cost
146749,38676
146751,551
146752,17629
146791,21323
146792,34968
147073,46803
147074,25212
147077,101
147078,40357
147079,288
147092,3490
147094,9809
147136,102
147137,41596
147148,10994
147149,26840
147150,5561
147151,17959
147152,11475
147153,16478
147154,2773
147185,3945
147186,6001
147188,4255
147199,31980
147271,125716
147272,8043
147302,52297
147335,3713
147336,16922
147339,8783
147340,13272
147341,143711
147342,2141
147343,35686
147344,887
147345,10149
147346,12151
147347,12057
147348,39121
147349,35589
147392,18292
147398,2767
147399,44290
147400,23020
147406,6571
147407,22210
147422,6229
147423,3129
147424,1740
147427,2221
147432,6810
147433,4654
147434,18511
147435,13842
147436,188
147437,25332
147438,34893
147439,7656
147440,73022
147441,136
147442,221
147443,191
147444,126
147468,5515
147477,5718
147478,14477
147479,17481
147480,26751
147481,6620
147486,22558
147506,125
147507,141
147508,165
147509,143
147510,106
147566,3526
147567,778
147577,32682
147578,1718
147587,946
147588,156998
147589,288913
147590,118382
147639,143522
147640,97264
147641,47853
147964,14560
147968,2305
147969,19995
147983,3306
147984,10857
147985,5154
148027,102
148028,25136
148077,4301
148089,100
148090,22770
148162,35499
148163,136364
148164,176974
148165,36075
148193,148735
148208,13757
148209,13149
148210,943
148211,6734
148212,13762
148213,17987
148227,413
148228,3477
148232,43540
148234,10326
148235,12780
148236,11111
148237,17591
148238,10816
148239,2924
148240,15339
148282,14045
148283,13648
148284,14528
148285,4061
148287,779
148288,46701
148289,9550
148290,1573
148300,7932
148313,673
148314,3259
148315,1129
148316,2169
148317,2266
148318,100
148322,9079
148323,6190
148324,2184
148325,1721
148326,256
148327,134
148328,433
148329,1907
148330,152
148331,105
148332,113
148333,105
148334,223
148359,1190
148369,617
148399,101
148400,100
148457,7193
148458,4197
148468,13567
148469,35015
148470,95246
148471,1195
148473,14787
148474,10708
148479,1238
148480,128529
148529,8573
148530,6024
148531,26167
148854,24566
148855,2803
148858,104
148859,18640
148860,136
148873,970
148874,15594
148875,40108
148918,1136
148919,16640
148968,1676
148971,3767
148974,37012
148975,34292
148979,100
148981,35182
149054,102
149055,5002
149056,450664
149057,125373
149058,2021
149084,41969
149099,3940
149100,2263
149101,2734
149104,1183
149105,10666
149119,665
149120,9263
149122,9611
149123,12471
149126,29031
149127,32932
149128,29916
149129,2069
149131,14486
149173,5777
149174,33323
149175,101
149176,44250
149177,77695
149178,12088
149179,14700
149197,4788
149204,126
149205,253
149206,1666
149209,559
149211,7134
149212,13257
149213,82465
149214,1548
149217,204
149218,126
149219,139
149220,137
149221,114
149222,101
149250,3837
149251,1446
149272,934
149273,257
149274,67255
149276,17420
149277,34602
149278,12441
149354,3472
149360,5549
149361,79719
149362,86976
149363,51192
149420,4648
149421,27793
149422,7363
149744,8687
149745,19307
149749,2327
149750,11450
149763,2714
149764,10254
149765,35566
149809,21803
149817,4735
149818,24495
149819,8441
149859,3318
149862,872
149863,3312
149864,48177
149865,98444
149866,23337
149867,74424
149868,31370
149870,1767
149871,30610
149945,164
149946,675
149947,133587
149948,122555
149949,132670
149975,48264
149989,13138
149990,406
149996,10902
150011,3985
150012,1591
150014,9698
150015,13462
150016,5883
150018,21292
150019,60191
150020,34127
150021,69049
150022,17357
150065,370
150066,13627
150067,5684
150068,63816
150069,597
150070,474
150086,180
150087,13694
150088,15329
150090,45244
150091,83703
150092,66435
150093,22506
150101,4007
150102,10077
150103,11757
150105,100
150106,109
150107,1567
150109,122
150111,115
150112,101
150113,100
150141,4536
150161,100
150162,5306
150163,8732
150164,52026
150165,181905
150166,77230
150167,13024
150168,38138
150169,33141
150170,103
150252,70102
150253,102021
150254,162605
150259,111
150262,103
150634,162284
150635,7260
150636,20864
150640,13464
150653,3417
150654,1194
150655,27520
150656,1801
150695,100
150696,107
150697,101
150698,102
150699,100
150700,15083
150707,9180
150708,1440
150709,4134
150710,7058
150754,401
150755,473
150756,39345
150759,23833
150760,21819
150761,8724
150762,3085
150836,202
150837,2490
150838,286
150839,154
150840,2435
150841,118
150866,23555
150867,41301
150880,22401
150881,487
150887,541
150888,190
150903,1178
150904,2016
150906,3515
150907,5256
150908,10371
150909,17873
150910,14171
150911,19533
150912,15453
150956,779
150957,1194
150958,853
150966,26260
150967,131475
150968,49745
150974,3602
150975,5819
150977,21053
150978,82185
150979,33244
150981,14606
150982,26467
150983,32897
150984,25806
150985,8233
150991,11665
150992,15816
150993,8407
150994,100
150996,100
150997,7441
150998,10349
150999,1934
151031,1025
151039,53201
151040,112898
151050,8449
151051,7303
151052,36156
151053,7094
151054,10142
151055,4574
151056,2964
151057,2699
151058,44927
151059,40398
151060,18654
151144,67852
151145,172463
151146,45188
151147,5248
151526,101
151527,18373
151530,2729
151531,4079
151544,8326
151545,2894
151546,16356
151547,8801
151583,101
151584,103
151585,105
151586,103
151587,110
151588,136
151589,10668
151590,37255
151591,57201
151599,790
151600,753
151601,832
151647,33060
151648,105
151649,151
151650,179
151651,3085
151652,15841
151728,1091
151729,130
151732,9322
151758,4390
151759,21484
151770,754
151771,21886
151772,22021
151773,1166
151779,2269
151780,6922
151795,2274
151796,1841
151801,2891
151802,4361
151855,12810
151856,39838
151857,16510
151858,43815
151859,375
151883,621
151884,2402
151888,4179
151889,17052
151890,29566
151921,3770
151922,1284
151929,21474
151930,14981
151931,96799
151932,6434
151941,8095
151945,5863
151946,4884
151947,10673
152036,49465
152418,16285
152419,31219
152420,11064
152421,52192
152422,8132
152435,14019
152436,4740
152437,38160
152472,100
152473,108
152474,14653
152475,1939
152476,5908
152477,466
152478,110
152482,3271
152496,2805
152537,68686
152538,63839
152539,50626
152540,45283
152541,326
152542,220
152543,100
152619,189
152620,280
152624,106
152625,100
152650,29008
152659,23082
152660,23764
152661,39033
152662,780
152671,759
152672,2468
152674,107
152675,4775
152676,15474
152677,2296
152678,8908
152679,7687
152687,4738
152688,2518
152691,9271
152692,6611
152693,19991
152694,4145
152746,2878
152747,13902
152748,42166
152749,34106
152774,2082
152775,850
152776,754
152778,5399
152779,236147
152780,27808
152781,47960
152782,355
152812,3768
152820,29649
152821,50861
152822,134181
152828,47733
152831,7332
152832,6354
152835,5903
152836,264
153309,17578
153310,109
153311,844
153312,5320
153324,3186
153325,11522
153326,3118
153327,1617
153328,23292
153362,100
153363,153
153364,88715
153365,3261
153373,2472
153388,2033
153427,114727
153428,60258
153429,61753
153430,17071
153431,32118
153432,206
153433,354
153434,105
153511,101
153515,167
153516,321
153517,443
153518,299
153519,101
153541,10098
153542,47106
153543,106
153545,22008
153549,22962
153550,10651
153551,22572
153552,891
153563,6887
153564,7608
153565,16390
153566,252
153571,5347
153579,4098
153580,9412
153581,33358
153582,16207
153584,9422
153585,9091
153632,1493
153633,16578
153634,2807
153637,12999
153638,1873
153639,4741
153640,6934
153641,9059
153655,3221
153656,541
153657,624
153662,1605
153663,6826
153664,3408
153665,1165
153666,4316
153667,15134
153668,15852
153669,15246
153670,38230
153671,22780
153672,36668
153673,115
153703,2671
153704,5359
153712,13497
153713,1249
153718,118880
153719,138914
153720,50765
153721,5333
153722,9724
153725,5593
153726,5216
153831,68648
154199,18793
154200,136989
154201,81548
154202,104261
154215,11689
154216,3166
154217,154
154218,29985
154219,136
154252,100
154253,112
154254,72277
154255,80439
154270,2145
154271,100
154318,63563
154319,107
154320,265
154321,238
154322,603
154323,331
154324,100
154406,448
154407,647
154408,557
154409,203
154410,20953
154411,114499
154433,13570
154434,34933
154435,4317
154436,15547
154439,5324
154440,33778
154441,1085
154448,412
154455,4071
154456,13801
154457,2486
154461,283
154462,7807
154463,4130
154464,2390
154465,3058
154466,9105
154467,22456
154468,6620
154469,8162
154470,16243
154471,8423
154472,107
154476,29381
154477,200
154517,9272
154518,17237
154519,20984
154521,16632
154522,15369
154523,21490
154525,5481
154526,6246
154528,95771
154529,9104
154530,4044
154547,2233
154548,980
154550,3141
154551,103
154554,1108
154555,2994
154556,8441
154557,14136
154558,12484
154559,27534
154562,5169
154563,43167
154564,10614
154565,6268
154566,21991
154567,25566
154594,4218
154595,533
154608,28426
154609,66299
154610,109384
154611,53337
154612,3558
154613,6421
154615,9736
154616,3547
154719,9913
154723,102
155089,130
155092,109180
155093,36195
155105,6043
155106,2190
155107,2800
155108,80702
155109,5145
155142,101
155143,302
155144,259929
155145,443213
155146,18458
155153,16704
155154,2027
155155,4612
155156,29761
155162,100
155209,74233
155210,52008
155211,20671
155212,596
155213,576
155214,163
155299,175
155300,191
155301,106423
155302,55024
155325,55763
155326,31191
155327,13180
155329,319
155330,3271
155331,110
155348,1878
155358,7552
155359,66691
155360,17203
155361,9823
155362,4753
155366,10696
155367,26747
155408,21985
155409,26624
155410,39486
155411,15394
155412,6490
155414,8131
155415,2801
155416,7649
155417,206
155418,568
155419,717
155420,2118
155421,257
155424,7183
155441,351
155442,5441
155443,33881
155444,5231
155445,329
155447,24921
155448,58746
155449,9897
155450,3415
155456,1191
155457,36521
155458,57751
155459,13779
155460,5156
155461,3237
155477,5944
155478,1721
155479,1950
155480,3543
155482,5032
155483,2176
155484,3397
155498,1289
155499,6878
155500,11491
155501,8975
155502,34504
155503,23241
155504,19971
155505,17220
155506,1285
155979,19413
155980,51943
155981,23122
155982,213000
155983,40835
155994,1829
155995,6110
155996,1338
155997,387
155998,54392
155999,1937
156034,676
156035,228795
156036,463130
156037,46571
156044,7862
156045,33775
156046,90710
156047,36554
156099,37195
156100,145382
156101,107501
156102,6836
156103,220
156104,162
156105,110
156190,129
156191,183
156192,34624
156193,124945
156217,9031
156218,2451
156220,1606
156221,160
156238,14667
156239,1639
156248,1300
156249,24829
156250,7757
156251,10167
156252,31526
156253,78555
156254,4024
156255,615
156256,17099
156257,74764
156258,3246
156299,13438
156300,29228
156301,30589
156302,31254
156303,14075
156304,15303
156305,5745
156308,158
156310,142
156311,1281
156312,1252
156313,16671
156314,26223
156315,48858
156316,307
156333,625
156334,5860
156337,9939
156338,6860
156339,100
156352,4433
156353,3239
156367,1815
156391,3748
156392,41876
156393,10440
156869,20089
156870,21113
156871,25275
156872,3967
156873,122262
156874,8070
156883,581
156884,1339
156885,3120
156886,1391
156887,19041
156888,177394
156889,37238
156923,105
156924,198
156925,821
156926,48644
156927,414896
156928,417763
156929,134595
156933,1037
156935,8110
156936,33833
156937,107
156938,5180
156939,28505
156989,6384
156990,43175
156991,5567
156992,110
156993,472
156994,100
157082,292
157083,1593
157084,147614
157108,3454
157111,1629
157112,241
157129,201036
157130,46232
157131,16710
157132,10762
157133,374
157134,7763
157135,2296
157139,24742
157140,8823
157141,226
157142,2239
157143,6820
157144,2834
157145,19305
157146,2516
157147,3032
157148,4349
157190,25925
157191,50107
157192,32830
157193,488
157196,11335
157199,1638
157201,755
157203,8978
157204,67590
157220,1695
157221,8244
157225,1355
157226,4193
157227,3558
157228,35833
157229,6166
157230,10983
157244,1633
157245,13702
157255,5302
157256,16686
157257,13668
157760,1454
157761,7127
157762,4686
157763,10051
157765,1114
157772,1541
157773,7135
157774,1425
157775,554
157777,13214
157778,360984
157779,125168
157814,108
157815,495
157816,430
157817,188
157818,179
157819,286948
157820,328273
157825,4347
157826,34124
157827,34607
157828,52213
157829,269
157830,45416
157834,133
157880,115
157881,181
157882,101
157973,193
157974,137499
157975,239872
157976,434
157999,3718
158002,8707
158003,4361
158020,17194
158021,49596
158022,36638
158023,5447
158024,14994
158025,58595
158026,4561
158027,4375
158028,5167
158029,18235
158030,2774
158031,3263
158032,5084
158033,1600
158081,21486
158082,335
158083,21745
158084,2158
158085,19733
158086,965
158087,12888
158088,13567
158089,713
158090,951
158091,8525
158092,2124
158111,7108
158112,14539
158113,306
158114,345
158115,383
158116,18424
158118,6688
158119,2814
158120,139
158121,8459
158122,19207
158123,22367
158124,3158
158125,14667
158126,8977
158127,11678
158137,2022
158138,2663
158143,347
158144,1836
158145,13516
158146,16104
158172,5056
158652,18186
158653,5733
158654,72036
158655,209
158660,1881
158661,2453
158662,3479
158663,2572
158668,188796
158669,169445
158707,264
158708,459
158709,532
158710,648
158711,148952
158712,230899
158716,18644
158717,63736
158718,33315
158719,47867
158720,61198
158721,869
158723,3142
158724,87084
158725,116005
158726,30813
158771,30105
158772,700
158773,102
158864,8110
158865,4365
158866,1116
158890,300
158893,18027
158894,108
158913,57732
158914,29656
158915,41449
158916,11683
158917,9598
158918,7008
158919,11483
158971,3595
158972,23847
158973,4079
158974,26050
158975,15239
158976,6189
158977,7693
158979,15314
158980,7582
158982,23489
159005,650
159006,14997
159007,19645
159008,42175
159009,8147
159010,10073
159011,106
159012,106
159013,101
159014,5582
159015,7967
159016,5578
159017,13571
159018,32698
159019,12966
159028,38308
159029,10857
159030,734
159031,3040
159032,1694
159033,2018
159034,3278
159543,49485
159544,37148
159545,43212
159546,7433
159547,400
159549,234
159553,682
159558,290
159559,132296
159598,190
159599,41124
159600,41567
159601,110365
159602,201000
159603,129684
159607,631
159610,30710
159611,48564
159612,103608
159613,98229
159614,101795
159615,18426
159616,76047
159617,4887
159662,487
159663,305
159664,101
159755,6134
159756,201
159781,9261
159782,2175
159784,12394
159799,190
159801,111
159802,391
159805,571
159806,24729
159807,33043
159808,17078
159809,14133
159810,10271
159862,33394
159863,17084
159864,10468
159865,16757
159866,1211
159869,1925
159870,474
159872,2032
159873,2492
159890,6203
159897,4464
159898,4594
159899,7095
159900,4742
159901,330
159903,100
159904,105
159905,700
159909,2925
159910,32171
159911,16164
159951,14828
160428,9186
160429,6535
160432,25519
160433,27594
160434,55463
160435,49746
160436,45776
160437,7207
160438,358
160439,100
160441,366
160443,814
160447,247
160449,41061
160450,5441
160490,19366
160491,280159
160492,516564
160493,414266
160494,1433
160501,5045
160502,73971
160504,3293
160505,141575
160506,76574
160507,31834
160508,4363
160553,160072
160554,1494
160646,284
160647,738
160671,14933
160672,11594
160673,7866
160675,17387
160676,1511
160692,1130
160693,1153
160699,7815
160700,1257
160753,2100
160754,6859
160755,8309
160756,983
160757,1874
160760,165
160763,2151
160780,6570
160781,14660
160787,8067
160788,1637
160789,13688
160790,7246
160791,2344
160793,107
160794,342
160795,100
160799,11897
160800,42524
160801,10908
160841,1964
160842,3782
161319,38730
161320,18349
161323,9564
161324,75517
161325,17741
161326,76841
161327,159639
161328,25884
161329,1158
161330,294
161331,12433
161336,415
161339,228
161340,33087
161341,100
161380,123
161381,270
161382,617
161383,99474
161384,207335
161385,217130
161386,2028
161393,104270
161394,909
161395,44713
161396,25102
161397,56129
161398,658
161399,1457
161445,43930
161537,100
161538,66010
161561,7315
161562,31117
161563,23657
161564,18943
161566,12216
161567,12590
161645,323
161646,69538
161647,4999
161648,87781
161649,65715
161651,5142
161654,3992
161670,11268
161671,22364
161672,4284
161673,37714
161677,3606
161678,14105
161679,16168
161680,3702
161681,14651
161682,5374
161683,9558
161684,1707
161685,5540
161686,390
161687,7257
161688,12765
161689,80421
161690,61352
162211,1781
162214,22317
162215,58844
162216,34375
162217,53875
162218,52478
162219,77034
162220,13655
162221,7554
162222,82540
162223,1108
162227,314
162228,1350
162229,26257
162230,82661
162231,9487
162271,158
162272,293
162273,619
162274,729
162275,7101
162276,162817
162277,81987
162283,7868
162284,108219
162285,24392
162286,42026
162287,55080
162288,4965
162336,1619
162337,103
162428,116
162429,75775
162430,5116
162452,5340
162453,12081
162454,10310
162455,18498
162458,13879
162459,2426
162536,1064
162537,17438
162539,33513
162540,2105
162542,2967
162543,4613
162544,100
162545,3863
162560,8899
162561,18962
162563,1390
162564,70744
162565,100
162569,8720
162570,3666
162577,6714
162578,35803
162579,8056
162580,28529
163102,260
163106,198
163107,2626
163108,22107
163109,171241
163110,19234
163111,30796
163112,153931
163113,35712
163117,1000
163118,5043
163119,68649
163120,229427
163121,8408
163163,108
163164,121
163167,267124
163172,16424
163173,32374
163174,91047
163175,118156
163176,56901
163177,31113
163178,35362
163204,100
163205,4437
163206,4562
163227,1768
163319,102
163320,88586
163321,17247
163343,4911
163344,3229
163346,36267
163349,16287
163350,392
163427,10937
163428,6735
163430,7995
163431,5110
163433,8190
163434,13078
163435,100
163436,22598
163459,7222
163460,16656
163461,2835
163462,4995
163469,7098
163999,4829
164000,141921
164001,32282
164002,54869
164003,53585
164004,848
164005,151
164007,5344
164008,20079
164009,16756
164052,119
164053,133
164058,202602
164063,31375
164064,31306
164065,70649
164066,145803
164067,28759
164105,246
164117,3012
164118,1170
164210,100
164211,123577
164212,2102
164236,12130
164237,14522
164238,9210
164240,12368
164241,8771
164253,128
164318,828
164323,116
164324,781
164325,688
164327,33523
164328,3117
164337,3647
164338,9839
164339,5384
164349,36396
164350,5063
164351,6213
164883,1306
164884,7005
164891,1499
164893,934
164894,819
164896,783
164897,1127
164898,7058
164899,108
164943,134
164944,371
164945,118
164946,107
164947,8195
164948,63969
164949,98831
164955,81351
164956,138618
164957,30150
164958,5832
165006,4978
165007,18455
165008,13712
165102,59777
165103,1466
165104,1550
165128,19075
165129,7166
165132,18012
165137,38334
165138,11254
165139,283
165140,16319
165141,29530
165142,9183
165143,44882
165144,28619
165166,2361
165167,4551
165168,1807
165169,3497
165170,4557
165171,5133
165172,6787
165173,3560
165211,273
165212,6760
165213,1562
165214,595
165215,2329
165216,3961
165217,11149
165218,16138
165219,826
165224,934
165225,1752
165226,7834
165227,14193
165228,14594
165239,91369
165240,103162
165241,7885
165774,21740
165775,2305
165782,452
165785,1760
165788,7796
165789,100
165832,81452
165833,221859
165837,466
165838,210143
165839,45591
165840,1625
165845,2137
165846,39791
165847,55299
165848,63439
165849,74366
165850,1039
165878,101
165897,3314
165898,8528
165993,10316
165994,19595
166019,17563
166023,2474
166024,7581
166026,4882
166027,29415
166028,64845
166029,26687
166030,48180
166031,19408
166032,41124
166033,38804
166034,40422
166035,6145
166036,19962
166037,20706
166040,2736
166041,37257
166042,13063
166043,6703
166044,25442
166045,16446
166046,3311
166056,5875
166057,1751
166064,11675
166065,14675
166066,21571
166067,9401
166068,17675
166069,20247
166103,6621
166104,555
166105,26650
166106,26528
166107,5094
166108,2384
166109,21757
166111,1325
166112,3821
166113,8565
166114,5494
166115,16111
166116,277
166117,4822
166130,36393
166131,8408
166142,95111
166143,333407
166144,227750
166145,123450
166679,9965
166723,14072
166724,541499
166725,243171
166727,29851
166728,120574
166729,98378
166730,31495
166735,258
166736,2291
166737,23158
166738,101670
166739,28872
166768,7314
166769,1772
166788,21541
166789,1405
166884,102
166885,30888
166910,16531
166911,43072
166912,25623
166915,529
166916,2964
166917,3033
166918,7551
166919,13405
166920,29346
166921,12197
166922,104
166923,8696
166924,100
166925,55144
166926,9259
166927,52446
166928,61171
166929,100390
166930,106665
166931,24088
166932,5722
166933,23481
166934,5720
166935,33120
166936,27878
166937,64936
166938,107005
166939,22429
166940,24859
166941,7107
166942,7075
166943,1864
166944,1965
166945,3152
166946,9511
166947,649
166959,103
166960,13803
166961,23323
166962,15922
166994,21896
166995,1128
166996,4668
167000,5773
167001,2185
167002,2807
167003,2509
167008,8411
167010,29330
167011,7624
167033,6726
167034,3008
167035,293183
167036,244270
167037,53287
167554,13189
167555,55203
167556,26673
167557,129
167569,1399
167570,9787
167613,450
167614,241881
167615,616973
167617,471764
167618,16305
167619,6865
167620,52837
167621,15359
167622,1158
167626,1341
167627,55898
167628,2194
167658,5869
167659,7165
167660,4129
167678,500
167679,14659
167776,5584
167777,29863
167800,6307
167801,3491
167802,3361
167803,19642
167809,103
167810,101
167819,104
167820,41859
167821,32631
167822,163
167829,100
167837,186
167853,23046
167854,11472
167885,14045
167886,7641
167887,7184
167896,100
167897,4186
167898,3501
167899,63776
167901,22970
167926,103993
167927,415505
167928,22137
168445,10499
168448,9749
168459,518
168460,6273
168461,16636
168504,10091
168505,379137
168506,586138
168507,626299
168508,185919
168509,117273
168510,134564
168511,197133
168512,68963
168513,1855
168516,6355
168517,8661
168518,8268
168519,27768
168522,1386
168549,6458
168550,129
168570,30813
168668,116736
168669,14239
168677,10256
168694,22575
168744,16417
168745,55185
168776,19230
168777,1518
168778,1420
168786,3586
168787,26701
168788,13878
168789,33662
168790,37162
168817,23340
168818,193908
169336,16284
169338,103
169339,19243
169340,534
169348,370
169350,1252
169351,8064
169352,7021
169389,101
169390,104
169391,102
169392,101
169393,100
169394,103
169395,100
169396,177632
169397,216020
169398,5866
169399,1830
169400,238
169401,197707
169402,270962
169403,78348
169404,24478
169405,10358
169406,16292
169408,1645
169409,5996
169410,24232
169411,6949
169412,13626
169413,18096
169414,18289
169415,21094
169444,2473
169459,1369
169460,1285
169461,10464
169559,25473
169560,143645
169561,3112
169562,14491
169563,14327
169566,250
169567,322
169569,418
169570,3726
169585,25286
169586,28133
169587,19044
169589,3485
169590,9033
169591,35685
169636,29933
169637,8806
169666,14050
169667,28281
169668,5449
169669,7827
169671,112
169672,103
169676,4638
169677,7244
169678,4406
169679,24074
169680,13175
169684,10299
169686,63825
170223,24037
170224,39167
170226,93884
170227,4603
170230,30698
170231,2568
170234,1476
170239,126
170241,2360
170242,2762
170279,100
170280,103
170281,100
170283,103
170284,101
170285,101
170286,107
170287,39834
170288,259785
170289,22173
170290,6141
170291,18549
170292,167090
170293,73305
170294,2030
170295,5042
170296,3397
170297,7936
170298,510
170299,4619
170300,18053
170301,10696
170302,21413
170303,14489
170304,7659
170305,20114
170306,9809
170308,371
170337,4353
170338,678
170352,3212
170353,551
170451,6458
170452,88837
170453,4588
170454,113109
170455,155650
170456,95419
170457,134535
170458,79801
170459,114551
170460,53067
170461,30331
170462,30159
170463,17911
170478,28105
170479,3267
170480,19643
170481,4046
170482,65929
170483,1154
170506,26261
170507,79919
170508,66877
170509,100
170515,100
170516,699
170517,18902
170518,41005
170519,3415
170520,12082
170521,102
170527,628
170528,15834
170529,3154
170557,10835
170558,3062
170559,15203
170560,31097
170561,7397
170562,105
170563,3508
170564,4206
170567,8646
170568,23206
170569,5093
170570,10299
170575,65102
170576,38130
170635,189036
171114,5391
171115,143003
171116,88866
171117,21445
171121,11729
171122,950
171125,4359
171169,101
171170,106
171171,157
171172,256
171173,260
171174,513
171175,245
171176,129
171177,128
171179,370082
171180,44090
171181,13820
171182,4066
171183,224121
171184,114755
171185,4227
171186,21709
171187,5360
171188,10458
171189,8521
171190,5746
171191,13017
171192,1664
171193,9057
171194,1732
171195,117
171196,41268
171197,9196
171198,10012
171199,228
171219,1299
171226,1341
171227,43058
171228,19647
171244,15337
171344,171
171345,11026
171346,11856
171347,100
171349,112
171350,109
171354,1768
171355,15999
171369,129770
171370,19134
171371,10271
171373,162
171374,91401
171375,1612
171395,7306
171396,18271
171397,44836
171398,43674
171399,72243
171400,25663
171401,27998
171402,37984
171403,20868
171404,31227
171405,18609
171406,2632
171407,3962
171411,4815
171412,96638
171413,3172
171419,5578
171420,21168
171421,11093
171435,9115
171448,7777
171449,178
171450,16599
171451,104
171452,436
171455,10580
171459,10138
171460,5942
171461,4877
171462,3777
171526,103731
172005,6664
172006,255440
172011,540
172012,3179
172013,837
172016,11254
172017,2400
172023,489
172060,108
172061,100
172062,162
172063,274
172064,2493
172065,10300
172066,1073
172067,409
172069,27012
172070,340223
172071,132
172072,12169
172073,8783
172074,76771
172075,91180
172076,780
172077,29127
172078,11194
172079,2888
172080,2515
172081,8236
172082,23619
172083,25012
172084,33792
172085,63689
172087,55457
172088,15317
172089,19717
172117,17150
172118,15378
172119,47071
172120,5529
172135,16728
172234,197
172235,684
172236,104
172237,100
172245,3890
172246,13717
172260,94727
172261,32269
172262,42149
172264,7306
172265,76550
172266,57256
172267,17578
172275,5361
172276,19954
172277,11910
172279,4691
172280,7701
172281,8963
172282,39438
172283,28961
172284,11970
172285,13678
172286,15201
172287,29664
172288,4351
172289,34613
172290,11747
172291,14731
172292,51317
172293,29184
172295,5077
172303,101
172304,8826
172305,10347
172306,3288
172312,35599
172313,12573
172324,130
172326,20811
172340,7081
172341,17564
172343,158
172344,130
172346,19989
172353,1090
172354,201
172355,8699
172383,47427
172896,176269
172897,76026
172901,273
172902,2840
172903,1174
172907,4641
172908,2576
172914,932
172950,106
172951,100
172953,23788
172954,196817
172955,253265
172956,179432
172957,14110
172958,160714
172959,78545
172960,245685
172961,87279
172962,128
172963,11499
172964,2657
172967,9211
172968,21009
172969,59712
172970,16039
172971,6722
172972,42412
172973,44019
172974,25023
172975,152
172976,106
172977,16484
172978,42222
173008,3730
173009,11389
173010,1664
173025,7739
173026,11022
173125,356
173126,275
173135,19431
173136,37000
173137,1947
173153,14469
173155,4515
173156,30340
173157,15338
173158,9957
173164,103
173165,36409
173166,4984
173167,10675
173168,41847
173169,72426
173170,19284
173171,17940
173172,27304
173173,19919
173174,5436
173175,28683
173176,36998
173197,8491
173204,22168
173205,30389
173231,909
173232,127
173234,103
173235,563
173236,5790
173237,1581
173238,12504
173239,11775
173240,11153
173245,11027
173246,7300
173274,25167
173784,19730
173785,90803
173786,37434
173787,127925
173791,45375
173792,2627
173798,9311
173799,2537
173800,421
173804,1546
173805,1480
173841,145
173842,102
173844,2291
173845,238916
173846,185997
173847,295852
173848,446315
173849,295016
173850,87675
173851,7948
173854,601
173855,815
173857,100
173858,4440
173859,21545
173860,10041
173861,977
173862,23464
173863,44163
173864,2113
173865,11843
173866,14413
173867,28267
173868,72751
173894,100
173897,538
173899,1880
173901,386
173916,18405
173917,42143
173918,209
173919,178
174015,100
174016,103
174025,3799
174026,50940
174027,7545
174047,37697
174048,79139
174049,25239
174053,13399
174054,19956
174055,2174
174056,28851
174088,6712
174089,7862
174090,13807
174091,2810
174096,31892
174099,124
174122,1692
174127,137
174128,77347
174130,4804
174131,36773
174136,1560
174137,9620
174675,941
174676,5599
174677,125515
174678,873
174681,17221
174682,38603
174689,22675
174690,485
174691,741
174695,22661
174732,138
174734,108
174735,3128
174736,72698
174739,6483
174746,378
174747,16834
174748,3845
174749,356
174750,3623
174751,3076
174752,12578
174753,1278
174754,100
174755,100
174786,1366
174808,2351
174809,2494
174810,936
174811,209
174825,104
174827,107
174832,101
174833,101
174834,100
174906,100
174907,100
174915,37492
174916,129912
174917,18563
174918,20616
174919,1121
174939,99276
174940,120298
174941,56412
174942,42517
174943,55432
174944,87885
174945,143
174946,44107
174947,44725
174981,56474
174982,2370
174987,42932
175001,3367
175002,3353
175013,1128
175014,123
175019,55283
175020,54242
175021,104701
175022,2390
175028,28659
175566,23310
175567,78513
175568,30891
175569,3040
175572,27699
175579,4215
175580,24762
175581,101
175585,125
175586,8150
175622,105
175623,106
175624,126
175625,208
175626,124
175627,43872
175637,225
175638,1289
175639,5551
175640,2901
175643,5786
175644,2066
175645,535
175646,105
175647,101
175700,17549
175701,131
175702,814
175703,236
175704,159
175705,100
175715,148
175716,124
175717,103
175718,114
175719,103
175722,101
175723,104
175724,105
175725,105
175803,100
175804,21786
175805,121485
175806,213543
175807,15543
175808,2955
175809,1925
175830,544
175831,52025
175832,105732
175833,26391
175872,118667
175873,51086
175874,12780
175878,22891
175879,39267
175880,15757
175882,102
175892,679
175893,10598
175905,394
175911,17678
175912,2734
175913,10101
175919,29443
176457,1965
176458,41045
176459,49858
176460,51378
176461,21050
176462,27531
176469,2262
176470,4988
176471,7256
176472,2260
176476,4278
176512,3390
176513,226
176514,411
176515,452
176516,190
176517,700
176518,41488
176524,100
176526,109
176527,100
176528,208
176529,1315
176530,2256
176531,5424
176532,3279
176533,1165
176534,4160
176535,7292
176536,412
176538,880
176591,8603
176592,105
176593,820
176594,442
176595,116
176596,100
176604,100
176605,473
176606,1868
176607,269
176609,105
176610,26028
176612,111
176613,106
176614,101
176615,106
176616,125
176617,130
176618,104
176694,12054
176695,145870
176696,289716
176697,46051
176698,25439
176699,52105
176700,68412
176701,9333
176765,4256
176766,2879
176767,466
176770,2557
176771,21045
176796,173
176797,1007
176802,2252
176805,2989
176806,4030
176809,1485
176810,6393
177351,12414
177352,16696
