species,pu,amount
25,117453,1
1,117454,4472837.878079
25,117454,1
1,117455,5861082.65789
25,117455,1
6,117716,3649666.256952
8,117716,22802.764139
32,117716,1
6,117717,374052.435518
8,117717,64373.786122
32,117717,1
6,117718,54767.615105
8,117718,1400.268591
32,117718,1
2,117749,66800.334477
35,117749,1
2,117750,577609.345473
6,117750,8971199.22268401
35,117750,1
48,117750,100000000
1,117875,16129409.318026
30,117875,1
1,117897,13805757.684114
3,117897,495670.425597
30,117897,1
1,117898,40222319.108418
3,117898,277765.680709
30,117898,1
1,117899,7049355.898164
30,117899,1
1,117900,890239.646418
30,117900,1
1,117901,307744.221226
30,117901,1
1,117902,173431.414144
2,117902,43167.178317
30,117902,1
1,117911,1586879.043616
2,117911,1535054.796093
14,117911,1
1,117912,1333096.256806
14,117912,1
1,117923,7799918.453487
2,117923,151541.942772
9,117923,123220.487016
14,117923,1
2,117930,32611959.870461
9,117930,614081.943531
14,117930,1
2,117931,26125781.214004
9,117931,4686312.05506
14,117931,1
1,117932,3794713.265715
2,117932,3872273.410821
9,117932,880285.874159
14,117932,1
1,117933,3072692.591387
2,117933,6279750.97549
9,117933,1362750.938367
14,117933,1
1,117934,708315.664953
2,117934,655896.655934
9,117934,189499.869678
14,117934,1
1,117935,142833.227967
2,117935,125647.955584
9,117935,258509.855171
14,117935,1
1,117936,1159063.001137
2,117936,3785379.231851
9,117936,547440.235293
14,117936,1
1,117937,3495116.398845
2,117937,12684266.033905
9,117937,1538998.915869
14,117937,1
1,117938,34433.422292
2,117938,74004.81679
9,117938,43848.944942
14,117938,1
1,117939,643673.384638
2,117939,1182651.94379
9,117939,227111.371316
14,117939,1
48,117939,100000000
1,117941,362999.209219
2,117941,139077.436435
9,117941,84089.879758
14,117941,1
48,117941,100000000
50,117941,100000000
1,117942,2321410.427509
2,117942,383529.422661
9,117942,158511.084789
14,117942,1
48,117942,100000000
50,117942,100000000
1,118015,211794.366562
3,118015,2193.5109
14,118015,1
14,118016,1
1,118017,349270.06457
3,118017,108074.513926
9,118017,179419.502483
14,118017,1
14,118018,1
1,118036,3088668.354184
14,118036,1
1,118037,1759600.516542
14,118037,1
2,118076,941507.844047
13,118076,1
48,118076,100000000
2,118077,19044.868486
13,118077,1
48,118077,100000000
13,118078,1
48,118078,100000000
13,118079,1
48,118079,100000000
2,118080,1463266.08628
13,118080,1
48,118080,100000000
2,118081,8115936.374834
13,118081,1
48,118081,100000000
2,118082,16309798.381948
13,118082,1
2,118083,6222052.727652
13,118083,1
2,118084,7549457.613084
13,118084,1
2,118085,13393472.288752
13,118085,1
2,118086,4692035.355284
13,118086,1
2,118087,1393486.867865
13,118087,1
15,118189,1
15,118190,1
1,118196,261038.626778
15,118196,1
1,118197,93078.739972
15,118197,1
15,118231,1
1,118258,2099758.766125
15,118258,1
1,118259,3178869.446642
15,118259,1
1,118267,888897.764538
15,118267,1
1,118270,10874.48823
15,118270,1
25,118274,1
50,118274,100000000
1,118275,20337.647682
25,118275,1
50,118275,100000000
1,118287,287878.310344
25,118287,1
1,118288,193249.635644
25,118288,1
1,118344,1199593.816966
25,118344,1
1,118345,3853839.483693
25,118345,1
1,118346,5366207.900122
25,118346,1
6,118606,8594638.13506
32,118606,1
6,118607,8290232.507499
8,118607,6600.278338
32,118607,1
2,118640,9233640.076424
6,118640,12053850.692514
35,118640,1
2,118641,300060.493795
6,118641,30820116.389789
35,118641,1
1,118751,867514.356816
30,118751,1
1,118755,634086.425536
30,118755,1
1,118789,14776212.468753
3,118789,514551.057274
30,118789,1
1,118790,1822018.526139
30,118790,1
1,118791,1877658.107366
30,118791,1
1,118792,578036.787722
30,118792,1
1,118793,3097337.849044
2,118793,356355.837684
9,118793,306226.63934
30,118793,1
1,118794,86921.802502
2,118794,136578.477275
30,118794,1
2,118801,849356.921209
14,118801,1
1,118802,300110.993181
2,118802,1754739.470788
14,118802,1
1,118803,264928.903768
14,118803,1
1,118814,5430466.535632
9,118814,1089527.074888
14,118814,1
1,118815,6691392.406701
2,118815,71545.076347
3,118815,1376.581939
9,118815,2137781.781665
14,118815,1
1,118824,217530.090718
2,118824,2356107.434045
9,118824,223163.772266
14,118824,1
1,118825,1550540.11193
2,118825,7078942.416473
9,118825,982063.318718
14,118825,1
2,118826,28487063.066413
9,118826,967483.040205
14,118826,1
1,118827,2881687.466101
2,118827,2070055.844373
9,118827,156567.882032
14,118827,1
1,118828,2083776.803586
2,118828,3000804.35012
9,118828,836520.677772
14,118828,1
1,118829,781849.281149
2,118829,3273089.443279
9,118829,221924.479065
14,118829,1
1,118830,1358807.962771
2,118830,937127.47842
9,118830,142617.898379
14,118830,1
48,118830,100000000
1,118831,7786.034946
2,118831,537911.954084
9,118831,163040.945875
14,118831,1
48,118831,100000000
1,118832,1430817.313446
2,118832,275216.813676
9,118832,115718.413467
14,118832,1
48,118832,100000000
50,118832,100000000
1,118833,11943.772843
14,118833,1
48,118833,100000000
50,118833,100000000
1,118927,2664437.852619
14,118927,1
2,118965,7238827.258254
13,118965,1
2,118966,29411704.831035
13,118966,1
48,118966,100000000
2,118967,1466348.832605
13,118967,1
48,118967,100000000
2,118968,5169080.666398
13,118968,1
48,118968,100000000
2,118969,11640226.009814
13,118969,1
48,118969,100000000
2,118970,1562361.756709
13,118970,1
48,118970,100000000
2,118971,352421.115849
13,118971,1
15,119077,1
15,119078,1
15,119079,1
15,119080,1
15,119089,1
1,119149,4777655.479965
2,119149,1998611.983803
15,119149,1
1,119158,1593899.577929
15,119158,1
15,119161,1
25,119165,1
50,119165,100000000
25,119166,1
50,119166,100000000
1,119177,43507.307036
25,119177,1
1,119178,973664.773783
25,119178,1
1,119236,4517701.924195
25,119236,1
6,119496,5479380.385354
32,119496,1
6,119497,5904772.414644
32,119497,1
2,119531,1648711.693646
6,119531,4951013.814659
35,119531,1
6,119532,40910.750346
35,119532,1
1,119680,1696778.92774
3,119680,20458.622981
30,119680,1
1,119681,1376477.15316
30,119681,1
1,119682,880370.597012
30,119682,1
1,119683,480626.378284
30,119683,1
1,119684,3835487.639626
2,119684,992923.094534
9,119684,1162214.841738
30,119684,1
1,119685,862228.399454
2,119685,387009.063564
9,119685,278075.710375
30,119685,1
2,119693,3702306.764145
14,119693,1
1,119694,474400.351513
14,119694,1
1,119705,2771284.249135
3,119705,41622.850057
9,119705,386147.894366
14,119705,1
1,119706,9146415.287265
2,119706,514238.37728
9,119706,2438913.791971
14,119706,1
1,119718,432578.913252
2,119718,1391920.192942
9,119718,283729.369992
14,119718,1
1,119719,1242107.543547
2,119719,8509881.987908
9,119719,1021502.972197
14,119719,1
1,119721,1887425.623243
2,119721,25013.447195
9,119721,177971.506552
14,119721,1
48,119721,100000000
1,119817,486701.697332
14,119817,1
24,119839,1
24,119840,1
24,119841,1
2,119855,12504591.693713
13,119855,1
2,119856,34340790.015472
13,119856,1
2,119857,291368.050433
13,119857,1
15,119967,1
15,119968,1
15,119969,1
15,119970,1
1,120039,2337962.863892
2,120039,37891.744578
15,120039,1
1,120040,404897.286531
2,120040,1295350.273855
15,120040,1
1,120043,156572.08374
2,120043,852012.838277
15,120043,1
1,120044,246975.552276
2,120044,919866.797288
15,120044,1
15,120045,1
1,120047,225271.125312
15,120047,1
1,120048,530333.637606
15,120048,1
1,120049,1133742.086803
2,120049,321330.943745
15,120049,1
50,120049,100000000
15,120052,1
50,120052,100000000
15,120053,1
50,120053,100000000
25,120057,1
50,120057,100000000
25,120069,1
6,120386,4680321.12472
32,120386,1
6,120387,1273954.521824
32,120387,1
2,120422,3581350.354383
6,120422,7417926.636546
35,120422,1
6,120519,110751.093036
35,120519,1
48,120519,100000000
6,120520,152989.607831
35,120520,1
48,120520,100000000
6,120521,737121.248149
35,120521,1
48,120521,100000000
6,120522,3799.195159
35,120522,1
48,120522,100000000
1,120537,1037677.977024
9,120537,220245.599928
30,120537,1
1,120548,1621112.946628
30,120548,1
1,120575,1514463.305215
2,120575,637293.96155
8,120575,253222.137136
9,120575,1671933.216222
30,120575,1
1,120576,239492.193748
2,120576,98916.448839
8,120576,39946.037163
9,120576,304169.024691
30,120576,1
1,120584,146377.051294
2,120584,807227.639226
14,120584,1
1,120585,246851.720103
14,120585,1
1,120596,2265828.720341
2,120596,1859.945774
3,120596,19813.795561
9,120596,243299.352311
14,120596,1
1,120597,6130321.197032
2,120597,490220.529498
3,120597,26773.871148
8,120597,10431.16244
9,120597,6291373.03718701
14,120597,1
1,120598,191012.434925
2,120598,10407.61172
9,120598,41375.854586
14,120598,1
2,120611,994738.358629
14,120611,1
1,120612,1226654.823979
2,120612,361904.445976
9,120612,20884.242437
14,120612,1
48,120612,100000000
1,120613,1017788.662773
2,120613,489488.358862
9,120613,46107.07176
14,120613,1
48,120613,100000000
1,120614,642959.044851
2,120614,671515.12058
9,120614,314005.616084
14,120614,1
48,120614,100000000
1,120615,1201758.81556
9,120615,30514.611191
14,120615,1
48,120615,100000000
1,120706,876773.834168
3,120706,12244.796545
9,120706,94814.11486
14,120706,1
1,120707,760840.378361
3,120707,35136.58939
9,120707,9070.711085
14,120707,1
24,120728,1
50,120728,100000000
2,120729,98531.158774
24,120729,1
50,120729,100000000
2,120730,28162.098247
24,120730,1
2,120731,3672.441543
24,120731,1
2,120744,3271484.834253
24,120744,1
2,120745,3275664.197909
24,120745,1
24,120746,1
15,120856,1
15,120857,1
15,120858,1
15,120861,1
15,120926,1
15,120927,1
15,120929,1
1,120930,3387049.018293
15,120930,1
1,120931,382092.226208
2,120931,807020.162708
15,120931,1
1,120932,743773.727409
2,120932,541737.826461
15,120932,1
1,120933,531514.217532
2,120933,280921.939583
15,120933,1
1,120934,499883.312137
2,120934,135805.848694
15,120934,1
1,120935,84411.133923
2,120935,377689.601599
15,120935,1
1,120936,1341605.715351
15,120936,1
1,120937,620403.791692
15,120937,1
1,120938,364030.341095
15,120938,1
1,120939,66705.43397
15,120939,1
50,120939,100000000
1,120940,1244117.533522
2,120940,39243.609697
15,120940,1
50,120940,100000000
1,120941,7139555.671893
2,120941,1332777.089274
15,120941,1
50,120941,100000000
15,120943,1
50,120943,100000000
25,120947,1
50,120947,100000000
25,120948,1
50,120948,100000000
6,121275,2845462.926016
32,121275,1
6,121276,3404708.686953
32,121276,1
6,121277,69820.392851
32,121277,1
2,121312,3637659.358191
6,121312,59216.69242
35,121312,1
2,121313,7750946.431934
6,121313,10527518.986157
35,121313,1
6,121410,172203.131467
35,121410,1
48,121410,100000000
6,121411,145794.681566
8,121411,42194.20487
35,121411,1
48,121411,100000000
6,121412,17920.984376
35,121412,1
48,121412,100000000
6,121413,101762.880914
35,121413,1
48,121413,100000000
1,121427,225991.766874
30,121427,1
1,121428,3822642.405612
9,121428,271148.327757
30,121428,1
1,121429,1688026.3657
9,121429,97301.422409
30,121429,1
1,121466,2433179.578268
2,121466,168124.692215
8,121466,210109.656317
9,121466,925114.699994
30,121466,1
1,121467,79521.699278
2,121467,9148.343302
8,121467,3322.276728
9,121467,220963.33954
30,121467,1
2,121474,1803988.032179
14,121474,1
1,121475,995500.21947
2,121475,911955.109655
14,121475,1
1,121476,41738.44463
8,121476,43557.01471
14,121476,1
1,121484,79279.149531
8,121484,5623.731054
9,121484,99.962577
14,121484,1
1,121486,2566342.958436
8,121486,7871.945545
9,121486,640581.612493
14,121486,1
1,121487,3363230.16717
2,121487,11536.981282
3,121487,51385.11179
8,121487,51421.456096
9,121487,465552.374909
14,121487,1
1,121488,2215294.087682
3,121488,40608.364653
8,121488,8205.623445
9,121488,362564.392484
14,121488,1
1,121489,3954529.574048
2,121489,640048.798941
9,121489,2371861.162982
14,121489,1
1,121500,208687.790856
2,121500,3398203.054385
9,121500,591554.948958
14,121500,1
1,121501,754201.389372
2,121501,1414043.96982
9,121501,410230.307926
14,121501,1
1,121502,574062.564976
2,121502,4307161.070481
9,121502,280858.994694
14,121502,1
1,121503,138156.986085
2,121503,456880.884729
9,121503,58984.526266
14,121503,1
1,121504,280792.102755
2,121504,4907675.260264
9,121504,241280.076592
14,121504,1
1,121506,513197.930624
9,121506,3707.478701
14,121506,1
48,121506,100000000
1,121507,2209116.826641
2,121507,188427.716637
9,121507,204800.736941
14,121507,1
48,121507,100000000
9,121595,1655.697841
14,121595,1
1,121596,560920.361854
2,121596,93629.039212
3,121596,46155.689533
9,121596,621735.238404
14,121596,1
1,121597,4498342.659199
3,121597,295557.025384
9,121597,882843.631033
14,121597,1
1,121598,1603457.835403
3,121598,119814.920357
9,121598,128401.845261
14,121598,1
1,121615,2522945.44866
2,121615,198329.849272
24,121615,1
50,121615,100000000
1,121616,139252.024202
2,121616,11877.175372
24,121616,1
50,121616,100000000
2,121619,1927703.747378
24,121619,1
50,121619,100000000
2,121620,2384049.247136
24,121620,1
50,121620,100000000
24,121621,1
24,121633,1
2,121634,14067409.328634
24,121634,1
2,121635,31213103.482181
24,121635,1
2,121746,1099064.65505
15,121746,1
2,121747,592928.620106
15,121747,1
15,121748,1
15,121749,1
15,121750,1
15,121755,1
15,121819,1
1,121821,1437874.25075
15,121821,1
1,121822,923381.84391
2,121822,120249.680037
15,121822,1
1,121823,307135.772962
15,121823,1
1,121824,178071.281986
15,121824,1
1,121825,39290.110605
15,121825,1
1,121826,135883.00907
15,121826,1
1,121828,964915.016715
15,121828,1
1,121829,158291.121046
15,121829,1
1,121831,462794.639523
15,121831,1
50,121831,100000000
1,121832,275729.665176
15,121832,1
50,121832,100000000
15,121834,1
50,121834,100000000
1,121838,441537.415924
25,121838,1
50,121838,100000000
1,121844,251431.200071
25,121844,1
1,121845,1188691.818519
25,121845,1
1,122150,96512.942927
3,122150,114669.223372
8,122150,233750.60983
33,122150,1
1,122151,49000.97367
3,122151,991640.034893
8,122151,830707.014866
33,122151,1
6,122165,2836187.028769
32,122165,1
6,122166,3481132.349056
32,122166,1
2,122204,1793598.240456
6,122204,439379.923812
35,122204,1
6,122205,5997.287844
35,122205,1
2,122302,17439.814944
8,122302,270933.219408
35,122302,1
48,122302,100000000
1,122318,12455189.83251
2,122318,6424759.650882
8,122318,46679.941334
9,122318,1880207.643688
30,122318,1
1,122319,6681231.527034
2,122319,585627.564411
9,122319,271902.931016
30,122319,1
1,122320,344815.791748
9,122320,62471.8034
30,122320,1
30,122356,1
1,122357,2605158.10468
2,122357,183025.22564
9,122357,1409463.9403
30,122357,1
1,122358,149381.623774
9,122358,103088.866898
30,122358,1
2,122365,395177.062273
14,122365,1
1,122366,5693904.550205
2,122366,815563.280364
14,122366,1
1,122367,1474880.555485
14,122367,1
1,122374,607693.058289
14,122374,1
1,122375,66907.197028
14,122375,1
1,122376,205938.213884
9,122376,38036.371826
14,122376,1
1,122377,4446311.254462
2,122377,246504.706382
3,122377,2248.689164
9,122377,385903.883889
14,122377,1
1,122378,2836954.336482
2,122378,1200616.600773
3,122378,144462.177853
9,122378,825920.13409
14,122378,1
1,122379,3572602.663819
2,122379,1197047.229318
3,122379,80613.414075
9,122379,1365245.017027
14,122379,1
1,122380,1328467.574432
2,122380,107046.022225
9,122380,586092.4984
14,122380,1
2,122390,19308.152707
14,122390,1
1,122391,1069510.461967
2,122391,1860964.173594
14,122391,1
1,122392,2133676.915984
14,122392,1
1,122393,1579643.217187
2,122393,12837.120489
14,122393,1
1,122394,10104617.747147
2,122394,669734.270547
14,122394,1
1,122395,2154363.058534
2,122395,2654285.742351
14,122395,1
1,122396,2217338.886529
2,122396,196418.218277
14,122396,1
1,122397,1276091.00598
2,122397,4775517.972843
14,122397,1
1,122398,1587801.089319
2,122398,2246048.545842
14,122398,1
1,122486,518247.185822
3,122486,129957.822858
14,122486,1
1,122487,2046285.030697
2,122487,152057.29559
3,122487,241650.393068
14,122487,1
1,122488,955880.448723999
3,122488,84943.154234
14,122488,1
1,122489,2575360.548998
3,122489,450344.262844
14,122489,1
1,122505,3024655.067884
2,122505,408.409203
24,122505,1
50,122505,100000000
1,122506,85748.207124
2,122506,387859.586285
24,122506,1
1,122507,132015.01557
24,122507,1
50,122507,100000000
24,122508,1
50,122508,100000000
24,122509,1
50,122509,100000000
2,122510,1000684.364648
24,122510,1
50,122510,100000000
24,122512,1
50,122512,100000000
24,122519,1
24,122520,1
2,122521,60579.271624
24,122521,1
24,122522,1
2,122523,10096.205342
24,122523,1
2,122524,44096.881839
24,122524,1
2,122525,14805900.818868
24,122525,1
2,122526,3392319.373352
24,122526,1
2,122527,3840147.010682
24,122527,1
2,122635,987942.570659
15,122635,1
2,122636,3764558.374179
15,122636,1
2,122637,4228655.400605
15,122637,1
2,122638,1176442.932516
15,122638,1
15,122640,1
15,122641,1
1,122712,54912.758886
15,122712,1
1,122713,272330.66011
15,122713,1
15,122724,1
50,122724,100000000
1,122725,51594.684302
15,122725,1
50,122725,100000000
1,122728,190419.21269
25,122728,1
50,122728,100000000
1,122729,1097292.068512
25,122729,1
50,122729,100000000
1,122735,280909.409173
25,122735,1
1,122736,1351882.458794
25,122736,1
1,122737,1475723.770934
25,122737,1
3,123041,38953.911212
33,123041,1
1,123042,114465.799202
3,123042,1096921.219827
8,123042,1614244.361398
33,123042,1
1,123055,10165451.834608
6,123055,1347174.924734
33,123055,1
6,123056,1059064.08636
32,123056,1
2,123095,91327.778492
35,123095,1
2,123096,1182734.192776
6,123096,3631595.379408
35,123096,1
35,123192,1
48,123192,100000000
35,123193,1
48,123193,100000000
35,123200,1
1,123209,3105378.31314
2,123209,1416723.24204
8,123209,72122.438505
9,123209,383095.39761
30,123209,1
1,123210,1230247.921824
2,123210,2378343.344522
30,123210,1
1,123211,15202084.67885
2,123211,4613660.876554
9,123211,304588.33488
30,123211,1
1,123212,780596.776178
2,123212,25828.032458
30,123212,1
30,123247,1
2,123248,404213.008192
9,123248,42144.369833
30,123248,1
1,123249,233251.387504
2,123249,29308.436448
9,123249,430102.621463
30,123249,1
2,123256,432428.367543
14,123256,1
1,123257,931929.850219
2,123257,386813.927017
14,123257,1
1,123258,1007142.919165
14,123258,1
1,123265,152704.597264
3,123265,51922.636739
14,123265,1
9,123266,32807.317
14,123266,1
1,123267,843344.132214
2,123267,4882.705313
9,123267,1293461.14657
14,123267,1
1,123268,2419333.930437
2,123268,433592.584111
9,123268,127385.79988
14,123268,1
1,123281,320186.852394
2,123281,1057519.628128
14,123281,1
1,123282,3113266.780507
2,123282,737850.847053
14,123282,1
1,123283,31422760.617557
14,123283,1
1,123284,6290622.894178
14,123284,1
1,123286,806078.130619
2,123286,3000.007247
14,123286,1
1,123287,298615.633176
14,123287,1
1,123333,39418.228714
14,123333,1
1,123374,283798.539739
3,123374,45019.217847
14,123374,1
1,123375,899521.740338
3,123375,1870759.67028
14,123375,1
1,123376,1454626.9139
3,123376,1871603.754771
14,123376,1
1,123377,1128745.478934
3,123377,547491.934386
14,123377,1
1,123378,45777.699594
3,123378,98927.238764
14,123378,1
1,123379,1360482.187541
3,123379,109285.97426
14,123379,1
1,123380,2820149.71396
3,123380,511158.934185
14,123380,1
1,123395,2658897.918718
24,123395,1
50,123395,100000000
1,123396,1007075.033029
24,123396,1
50,123396,100000000
2,123400,2518787.119212
24,123400,1
2,123401,18543149.178632
24,123401,1
50,123401,100000000
2,123402,822734.153479
24,123402,1
50,123402,100000000
24,123403,1
50,123403,100000000
24,123409,1
50,123409,100000000
24,123410,1
2,123411,36711.137447
24,123411,1
2,123412,313437.996291
24,123412,1
2,123413,1357038.667124
24,123413,1
2,123414,6888592.44256
24,123414,1
2,123415,1155467.656447
24,123415,1
2,123416,14659349.002857
24,123416,1
2,123417,43587729.411278
24,123417,1
2,123418,24753923.03818
24,123418,1
2,123419,6279248.539397
24,123419,1
2,123525,20000332.554028
15,123525,1
2,123526,12360163.370253
15,123526,1
15,123527,1
15,123528,1
15,123531,1
1,123564,5269460.974094
15,123564,1
1,123615,81425.935508
15,123615,1
50,123615,100000000
1,123618,241554.620101
25,123618,1
1,123619,253975.962981
25,123619,1
50,123619,100000000
1,123628,43480.775543
25,123628,1
33,123931,1
1,123945,6960459.225563
3,123945,1504545.846729
8,123945,101329.654912
33,123945,1
1,123946,517377.842826
6,123946,364212.340135
33,123946,1
6,123947,574582.54429
33,123947,1
2,123987,537842.481165
6,123987,9036601.721117
35,123987,1
6,123988,373694.213749
35,123988,1
35,124083,1
35,124084,1
8,124091,3729.775992
35,124091,1
2,124092,311084.638479
8,124092,2116.80127
35,124092,1
1,124093,146473.556238
35,124093,1
1,124100,9630012.235949
2,124100,1500448.260701
3,124100,12901.69037
8,124100,614263.602966
9,124100,407796.241565
30,124100,1
1,124102,612843.826724
2,124102,6158157.220454
30,124102,1
1,124103,8168966.335386
2,124103,4544638.311797
9,124103,62073.15038
30,124103,1
30,124138,1
30,124139,1
2,124147,91766.83186
14,124147,1
1,124148,537305.26258
2,124148,322990.687338
14,124148,1
1,124149,1654576.063829
14,124149,1
1,124155,1297028.97738
14,124155,1
1,124156,388836.768727
14,124156,1
1,124157,4053122.954865
3,124157,6542.552535
9,124157,109634.281013
14,124157,1
1,124158,960891.570126
2,124158,880578.822882
3,124158,25905.261503
9,124158,810623.523318
14,124158,1
2,124170,10339.815135
14,124170,1
2,124171,3155246.832704
9,124171,544498.172786
14,124171,1
1,124172,243283.775462
2,124172,775994.454754
14,124172,1
1,124173,573549.722454
2,124173,833304.616985
14,124173,1
1,124174,3132229.556496
14,124174,1
1,124175,16602859.041273
14,124175,1
1,124217,46695.098678
14,124217,1
1,124218,471766.785574
14,124218,1
1,124219,2764990.034612
14,124219,1
1,124220,1601520.720378
14,124220,1
14,124223,1
1,124224,1557348.032397
2,124224,223916.560701
14,124224,1
1,124262,792736.70183
14,124262,1
1,124263,3740215.07347
3,124263,124217.125762
14,124263,1
1,124264,10951217.317612
2,124264,13141927.697268
3,124264,417561.572422
14,124264,1
1,124265,5843724.729706
2,124265,400068.363011
3,124265,1529434.320026
14,124265,1
1,124266,4409500.81203
2,124266,152635.731347
3,124266,1838869.917608
14,124266,1
1,124267,1982408.612405
3,124267,143244.010905
14,124267,1
1,124268,69801.259002
3,124268,19863.657226
14,124268,1
1,124285,345099.280406
24,124285,1
50,124285,100000000
1,124286,2936473.852204
2,124286,52011.3743879999
24,124286,1
50,124286,100000000
24,124287,1
2,124291,5764465.459688
24,124291,1
2,124292,17550819.379889
24,124292,1
50,124292,100000000
2,124293,4275195.274451
24,124293,1
50,124293,100000000
2,124294,78169.220096
24,124294,1
50,124294,100000000
24,124298,1
50,124298,100000000
2,124299,73410.43778
24,124299,1
50,124299,100000000
24,124300,1
50,124300,100000000
2,124301,5265.14655
24,124301,1
2,124303,5206681.070244
24,124303,1
2,124304,175875.170886
24,124304,1
2,124308,2208594.346979
24,124308,1
15,124409,1
15,124411,1
15,124412,1
15,124413,1
15,124414,1
15,124415,1
2,124416,183429.448794
15,124416,1
2,124417,6119798.408287
15,124417,1
15,124420,1
1,124505,74538.181248
15,124505,1
50,124505,100000000
1,124506,233548.92443
15,124506,1
50,124506,100000000
1,124507,785504.513208
25,124507,1
50,124507,100000000
1,124508,726963.383127
25,124508,1
50,124508,100000000
1,124509,362246.39711
25,124509,1
8,124821,199.84601
33,124821,1
33,124822,1
2,124837,117446.480676
6,124837,256737.107496
33,124837,1
2,124877,5999789.412015
6,124877,5911834.246262
35,124877,1
2,124878,2156354.947744
6,124878,13889926.897379
35,124878,1
1,124902,54113.409428
35,124902,1
35,124974,1
2,124975,2463637.087696
35,124975,1
2,124984,5324672.814405
35,124984,1
2,124985,1914182.529379
8,124985,56273.034092
30,124985,1
1,124986,358037.32776
2,124986,4023572.918185
8,124986,11432.49598
30,124986,1
1,124987,996384.073706
2,124987,1132036.394323
30,124987,1
1,124988,244113.707122
30,124988,1
9,124991,135719.63336
30,124991,1
1,124993,5294624.0637
2,124993,3397058.357847
30,124993,1
1,124994,9889095.738912
2,124994,3717735.029583
30,124994,1
30,125028,1
2,125029,97259.975488
30,125029,1
1,125039,32347.536036
2,125039,596872.475251
14,125039,1
1,125040,734101.99466
14,125040,1
1,125046,455463.280674
3,125046,3736.817191
14,125046,1
1,125047,1040894.08851
3,125047,553.579073
9,125047,48692.96937
14,125047,1
1,125048,968551.349838
14,125048,1
1,125061,835407.889083
2,125061,6170282.9156
9,125061,274593.234181
14,125061,1
1,125062,50871.984074
2,125062,516901.301293
9,125062,747290.557738
14,125062,1
1,125063,30753.838202
14,125063,1
1,125106,21665.790348
2,125106,11010.394744
14,125106,1
1,125107,428534.237403
2,125107,592394.648001
14,125107,1
1,125108,222679.98722
2,125108,19269.542848
14,125108,1
14,125110,1
1,125111,1264096.363246
14,125111,1
1,125112,3833675.654935
14,125112,1
1,125113,281631.255334
14,125113,1
14,125115,1
1,125123,2120032.108144
14,125123,1
48,125123,100000000
1,125124,2593323.416967
14,125124,1
48,125124,100000000
1,125125,1795079.202018
14,125125,1
48,125125,100000000
1,125126,757056.665385
14,125126,1
48,125126,100000000
1,125127,670480.28227
14,125127,1
48,125127,100000000
1,125152,1796773.613893
3,125152,45946.28037
14,125152,1
1,125153,2278205.432155
2,125153,1404385.826116
3,125153,72332.509915
14,125153,1
1,125154,4314.314364
2,125154,210130.273832
3,125154,51435.782475
14,125154,1
1,125155,68047.037752
2,125155,461418.146598
3,125155,269189.048438
14,125155,1
14,125158,1
1,125177,2206881.831422
24,125177,1
50,125177,100000000
2,125182,11475652.044311
24,125182,1
2,125183,1554958.548492
24,125183,1
2,125184,4441092.942174
24,125184,1
24,125189,1
50,125189,100000000
2,125190,273433.34708
24,125190,1
50,125190,100000000
24,125191,1
50,125191,100000000
2,125192,2312815.163956
24,125192,1
15,125300,1
15,125301,1
15,125302,1
15,125303,1
15,125304,1
15,125305,1
15,125306,1
15,125307,1
15,125308,1
15,125309,1
15,125382,1
15,125383,1
1,125395,207187.965681
15,125395,1
50,125395,100000000
1,125396,30149.170241
15,125396,1
1,125397,2301198.078937
25,125397,1
50,125397,100000000
6,125727,720354.068236
33,125727,1
2,125728,367899.081349
6,125728,1725607.609779
33,125728,1
2,125768,1347149.040687
6,125768,18284019.458827
35,125768,1
6,125769,60500.932987
35,125769,1
1,125800,921015.3929
35,125800,1
2,125866,881973.65264
35,125866,1
2,125877,839448.675618
30,125877,1
2,125878,2449783.176173
8,125878,5641.072547
30,125878,1
1,125879,278460.879796
2,125879,33880.964812
8,125879,19236.455343
30,125879,1
2,125884,1370007.014681
9,125884,26820.25706
30,125884,1
1,125885,5225311.174984
2,125885,3762083.132894
9,125885,1844366.20593
30,125885,1
1,125888,580566.812057
9,125888,259779.695639
30,125888,1
30,125918,1
30,125919,1
2,125920,643829.986867
30,125920,1
1,125930,724319.426346
2,125930,907421.750087
14,125930,1
2,125931,166250.140678
14,125931,1
1,125936,1977794.8313
14,125936,1
1,125937,2667953.594275
9,125937,19858.80483
14,125937,1
1,125938,826334.080139
9,125938,247513.428652
14,125938,1
9,125950,8120.562943
14,125950,1
1,125951,136259.229162
2,125951,3461799.585
9,125951,367599.386908
14,125951,1
1,125952,807999.110594
9,125952,26977.67938
14,125952,1
1,125953,1447357.935819
14,125953,1
14,125960,1
1,125995,225605.41146
14,125995,1
1,125996,50821.196224
14,125996,1
2,125997,127532.513708
14,125997,1
14,126004,1
1,126005,587672.071572
14,126005,1
1,126006,2460676.99121
14,126006,1
1,126014,3441041.811574
14,126014,1
48,126014,100000000
1,126015,94669.442303
14,126015,1
48,126015,100000000
1,126016,1276587.782822
14,126016,1
48,126016,100000000
1,126017,1185070.649326
2,126017,85536.564728
14,126017,1
48,126017,100000000
1,126018,2020618.586806
14,126018,1
1,126019,1156120.263856
14,126019,1
1,126021,17159.385468
3,126021,13418.825075
14,126021,1
1,126022,147536.290027
3,126022,30615.213447
14,126022,1
1,126023,1126989.908102
2,126023,49157.879915
3,126023,44380.68598
14,126023,1
1,126024,825360.541051
